日期,证券代码,证券名称,现金流量比例,股息率,回购比例
2021/12/31,0548.HK,深圳高速公路股份,-0.033290364,6.8672,0.0000
2021/12/31,0551.HK,裕元集团,0.019666716,0.0000,0.0000
2021/12/31,0570.HK,中国中药,-0.036124849,0.0000,0.0000
2021/12/31,0586.HK,海螺创业,-0.047374377,1.8373,0.0000
2021/12/31,0598.HK,中国外运,0.049677529,5.7120,0.0000
2021/12/31,0636.HK,KLN,0.064799759,2.5498,0.0000
2021/12/31,0656.HK,复星国际,-0.000514198,2.6159,0.0142
2021/12/31,0659.HK,周大福创建,-0.004527405,8.0711,0.0000
2021/12/31,0667.HK,中国东方教育,0.013124649,5.5328,0.0083
2021/12/31,0669.HK,创科实业,0.002622664,0.8698,0.0000
2021/12/31,0670.HK,中国东方航空股份,-0.022132886,0.0000,0.0000
2021/12/31,0683.HK,嘉里建设,0.004146198,6.6502,0.0012
2021/12/31,0688.HK,中国海外发展,0.016397411,6.3922,0.0007
2021/12/31,0696.HK,中国民航信息网络,-0.006795585,0.1473,0.0000
2021/12/31,0700.HK,腾讯控股,0.021939739,0.3503,0.0005
2021/12/31,0728.HK,中国电信,0.086715532,4.8077,0.0000
2021/12/31,0753.HK,中国国航,-0.031965562,0.0000,0.0000
2021/12/31,0754.HK,合生创展集团,-0.142565157,10.4551,0.0154
2021/12/31,0762.HK,中国联通,0.140835203,5.0826,0.0000
2021/12/31,0763.HK,中兴通讯,-0.00300341,1.1246,0.0000
2021/12/31,0772.HK,阅文集团,0.01261056,0.0000,0.0000
2021/12/31,0780.HK,同程旅行,-0.000852388,0.0000,0.0000
2021/12/31,0788.HK,中国铁塔,0.056382034,3.1267,0.0000
2021/12/31,0813.HK,世茂集团,6.41089E-05,35.2941,0.0012
2021/12/31,0817.HK,中国金茂,0.104356546,10.7884,0.0046
2021/12/31,0836.HK,华润电力,-0.052043334,2.4176,0.0000
2021/12/31,0839.HK,中教控股,0.057416507,3.1517,0.0000
2021/12/31,0853.HK,微创医疗,-0.001890005,0.1514,0.0000
2021/12/31,0857.HK,中国石油股份,0.042886732,5.8790,0.0000
2021/12/31,0867.HK,康哲药业,0.115641231,3.6636,0.0049
2021/12/31,0868.HK,信义玻璃,0.008951611,4.0513,0.0100
2021/12/31,0873.HK,世茂服务,0.030562423,2.0295,0.0018
2021/12/31,0880.HK,澳博控股,-0.151981969,0.0000,0.0000
2021/12/31,0881.HK,中升控股,0.037876262,0.9539,0.0002
2021/12/31,0883.HK,中国海洋石油,0.011851451,5.6040,0.0000
2021/12/31,0884.HK,旭辉控股集团,0.056986294,8.5288,0.0000
2021/12/31,0902.HK,华能国际电力股份,-0.001733803,4.1286,0.0000
2021/12/31,0909.HK,明源云,0.004065453,0.4673,0.0000
2021/12/31,0914.HK,海螺水泥,0.08928725,6.5792,0.0000
2021/12/31,0916.HK,龙源电力,-0.047826659,0.7813,0.0000
2021/12/31,0939.HK,建设银行,0.02317466,7.2377,0.0000
2021/12/31,0941.HK,中国移动,0.092561343,7.0299,0.0000
2021/12/31,0956.HK,新天绿色能源,-0.124562434,2.6959,0.0000
2021/12/31,0960.HK,龙湖集团,0.046527643,4.6918,0.0000
2021/12/31,0966.HK,中国太平,0.10298227,3.7383,0.0000
2021/12/31,0968.HK,信义光能,0.00552091,1.9289,0.0000
2021/12/31,0981.HK,中芯国际,-0.021456308,0.0000,0.0000
2021/12/31,0991.HK,大唐发电,0.053038597,6.2068,0.0000
2021/12/31,0992.HK,联想集团,0.020178981,3.4152,0.0000
2021/12/31,0998.HK,中信银行,0.023266243,9.0333,0.0000
2021/12/31,1024.HK,快手-W,-0.018872329,0.0000,0.0000
2021/12/31,1030.HK,新城发展,-0.019182048,9.3806,0.0000
2021/12/31,1038.HK,长江基建集团,0.018968274,4.9748,0.0000
2021/12/31,1044.HK,恒安国际,0.054672329,7.2173,0.0402
2021/12/31,1055.HK,中国南方航空股份,-0.029174507,0.0000,0.0000
2021/12/31,1060.HK,大麦娱乐,0.014383431,0.0000,0.0000
2021/12/31,1066.HK,威高股份,0.020575292,1.5725,0.0000
2021/12/31,1071.HK,华电国际电力股份,0.010525538,8.8273,0.0000
2021/12/31,1088.HK,中国神华,0.195012983,11.8013,0.0000
2021/12/31,1093.HK,石药集团,0.054541654,1.7710,0.0028
2021/12/31,1099.HK,国药控股,0.039428688,4.9289,0.0000
2021/12/31,1109.HK,华润置地,0.025794698,4.5122,0.0000
2021/12/31,1112.HK,H&H国际控股,0.051522487,8.4437,0.0000
2021/12/31,1113.HK,长实集团,0.094824607,3.6623,0.0009
2021/12/31,1128.HK,永利澳门,-0.042230501,0.0000,0.0000
2021/12/31,1157.HK,中联重科,0.047876159,12.7271,0.0000
2021/12/31,1171.HK,兖矿能源,-0.000635624,7.8181,0.0000
2021/12/31,1177.HK,中国生物制药,0.022272294,1.4652,0.0011
2021/12/31,1186.HK,中国铁建,0.010647625,5.4137,0.0000
2021/12/31,1193.HK,华润燃气,0.029761682,2.1112,0.0000
2021/12/31,1199.HK,中远海运港口,0.004756175,4.9483,0.0000
2021/12/31,1208.HK,五矿资源,0.022985706,0.0000,0.0000
2021/12/31,1209.HK,华润万象生活,0.0114099,0.4347,0.0000
2021/12/31,1211.HK,比亚迪股份,0.055917151,0.0675,0.0000
2021/12/31,1233.HK,时代中国控股,0.00796743,24.5544,0.0036
2021/12/31,1238.HK,宝龙地产,-0.090654854,11.0294,0.0005
2021/12/31,1268.HK,美东汽车,0.021238297,1.1707,0.0000
2021/12/31,1288.HK,农业银行,-0.003624205,8.3737,0.0000
2021/12/31,1299.HK,友邦保险,0.001410351,1.7214,0.0000
2021/12/31,1308.HK,海丰国际,0.007660089,2.9078,0.0000
2021/12/31,1310.HK,香港宽频,0.065377643,7.9937,0.0000
2021/12/31,1313.HK,华润建材科技,0.077077967,10.4414,0.0000
2021/12/31,1316.HK,耐世特,0.006094613,0.7510,0.0000
2021/12/31,1336.HK,新华保险,0.065182402,8.0027,0.0000
2021/12/31,1339.HK,中国人民保险集团,0.019989339,7.9439,0.0000
2021/12/31,1347.HK,华虹半导体,-0.014274935,0.0000,0.0000
2021/12/31,1359.HK,中国信达,0.024421464,8.8013,0.0000
2021/12/31,1378.HK,中国宏桥,0.095254826,7.8979,0.0000
2021/12/31,1385.HK,上海复旦,0.000200804,0.0000,0.0000
2021/12/31,1398.HK,工商银行,0.053948978,7.2707,0.0000
2021/12/31,1458.HK,周黑鸭,0.015837087,1.3605,0.0000
2021/12/31,1513.HK,丽珠医药,0.05962044,5.2833,0.0099
2021/12/31,1516.HK,融创服务,0.020871798,0.8805,0.0051
2021/12/31,1530.HK,三生制药,0.018640937,0.0000,0.0116
2021/12/31,1548.HK,金斯瑞生物科技,-0.012699268,0.0000,0.0000
2021/12/31,1579.HK,颐海国际,0.006664741,0.8402,0.0000
2021/12/31,1585.HK,雅迪控股,0.026071834,1.9079,0.0000
2021/12/31,1618.HK,中国中冶,0.068950275,4.5304,0.0000
2021/12/31,1638.HK,佳兆业集团,0.013597879,19.2308,0.0000
2021/12/31,1658.HK,邮储银行,0.015738401,4.5822,0.0000
2021/12/31,1691.HK,JS环球生活,0.01045434,2.0251,0.0000
2021/12/31,1717.HK,澳优,0.025370221,2.8571,0.0000
2021/12/31,1766.HK,中国中车,-0.036322222,6.4572,0.0000
2021/12/31,1772.HK,赣锋锂业,-0.003709178,0.2977,0.0000
2021/12/31,1776.HK,广发证券,-0.012438219,3.6468,0.0000
2021/12/31,1787.HK,山东黄金,-0.001230709,0.4546,0.0000
2021/12/31,1789.HK,爱康医疗,0.007809589,0.6061,0.0000
2021/12/31,1797.HK,东方甄选,-0.205630394,0.0000,0.0000
2021/12/31,1800.HK,中国交通建设,-0.031793087,5.0524,0.0000
2021/12/31,1801.HK,信达生物,-0.009248447,0.0000,0.0000
2021/12/31,1810.HK,小米集团-W,0.020692947,0.0000,0.0133
2021/12/31,1813.HK,合景泰富集团,-0.013107908,21.5930,0.0001
2021/12/31,1816.HK,中广核电力,0.051097326,4.0751,0.0000
2021/12/31,1821.HK,ESR(退市),0.000830137,0.0000,0.0042
2021/12/31,1833.HK,平安好医生,-0.011452973,0.0000,0.0053
2021/12/31,1876.HK,百威亚太,0.002310519,1.0738,0.0000
2021/12/31,1877.HK,君实生物,-0.043264069,0.0000,0.0000
2021/12/31,1882.HK,海天国际,0.050029923,7.5751,0.0000
2021/12/31,1888.HK,建滔积层板,0.033216102,18.8537,0.0000
2021/12/31,1896.HK,猫眼娱乐,0.019081398,0.0000,0.0000
2021/12/31,1898.HK,中煤能源,0.070929407,3.5795,0.0000
2021/12/31,1918.HK,融创中国,0.059345924,16.9779,0.0027
2021/12/31,1919.HK,中远海控,0.150274672,0.0000,0.0000
2021/12/31,1928.HK,金沙中国有限公司,-0.006546178,0.0000,0.0000
2021/12/31,1929.HK,周大福,0.057738153,2.8531,0.0000
2021/12/31,1951.HK,锦欣生殖,0.001063056,0.0000,0.0013
2021/12/31,1952.HK,云顶新耀,-0.061965519,0.0000,0.0038
2021/12/31,1972.HK,太古地产,0.033705474,4.6571,0.0000
2021/12/31,1988.HK,民生银行,-0.014671906,8.6858,0.0000
2021/12/31,1995.HK,永升服务,0.02518905,0.6937,0.0002
2021/12/31,1997.HK,九龙仓置业,0.024640175,3.7121,0.0000
2021/12/31,1999.HK,敏华控股,0.012765733,2.1523,0.0039
2021/12/31,2005.HK,石四药集团,0.011974819,2.4876,0.0134
2021/12/31,2007.HK,碧桂园,-0.014059514,7.7601,0.0000
2021/12/31,2013.HK,微盟集团,-0.006387997,0.0000,0.0112
2021/12/31,2018.HK,瑞声科技,-0.018462898,0.9740,0.0000
2021/12/31,2020.HK,安踏体育,0.019264686,0.5817,0.0000
2021/12/31,2039.HK,中集集团,0.077946586,2.4251,0.0000
2021/12/31,2096.HK,先声药业,-0.009971272,2.0057,0.0000
2021/12/31,2128.HK,中国联塑,0.004729038,4.4643,0.0000
2021/12/31,2137.HK,腾盛博药-B,-0.204391802,0.0000,0.0000
2021/12/31,2150.HK,奈雪的茶,0.102217239,0.0000,0.0000
2021/12/31,2158.HK,医渡科技,-0.017159969,0.0000,0.0000
2021/12/31,2160.HK,心通医疗-B,-0.19880671,0.0000,0.0000
2021/12/31,2186.HK,绿叶制药,-0.02385073,0.0000,0.0000
2021/12/31,2192.HK,医脉通,-1.545444367,0.0000,0.0000
2021/12/31,2196.HK,复星医药,-0.014819372,1.5138,0.0000
2021/12/31,2202.HK,万科企业,0.027959555,8.2686,0.0000
2021/12/31,2208.HK,金风科技,-0.017078466,1.9720,0.0000
2021/12/31,2238.HK,广汽集团,-0.079207333,2.7758,0.0000
2021/12/31,2269.HK,药明生物,-0.009851032,0.0000,0.0065
2021/12/31,2282.HK,美高梅中国,-0.05243843,0.0000,0.0035
2021/12/31,2313.HK,申洲国际,0.014161412,1.3342,0.0000
2021/12/31,2314.HK,理文造纸,0.013726992,5.5351,0.0028
2021/12/31,2318.HK,中国平安,0.030141661,4.5717,0.0000
2021/12/31,2319.HK,蒙牛乳业,0.004273687,0.7376,0.0000
2021/12/31,2328.HK,中国财险,0.005401475,7.1314,0.0000
2021/12/31,2331.HK,李宁,0.015356796,0.2904,0.0000
2021/12/31,2333.HK,长城汽车,-0.008804152,1.2556,0.0000
2021/12/31,2338.HK,潍柴动力,0.065748302,2.9343,0.0000
2021/12/31,2357.HK,中航科工,-0.021552842,1.1213,0.0000
2021/12/31,2359.HK,药明康德,0.002129864,0.3268,0.0000
2021/12/31,2380.HK,中国电力,-0.085968906,2.9638,0.0000
2021/12/31,2382.HK,舜宇光学科技,0.021602474,0.4286,0.0000
2021/12/31,2388.HK,中银香港,0.050715427,4.8611,0.0000
2021/12/31,2400.HK,心动公司,0.011979391,0.0000,0.0000
2021/12/31,2500.HK,启明医疗-B,-0.011576366,0.0000,0.0036
2021/12/31,2588.HK,中银航空租赁,-0.04338124,3.4916,0.0000
2021/12/31,2600.HK,中国铝业,0.060890841,0.0000,0.0000
2021/12/31,2601.HK,中国太保,0.057341906,7.4298,0.0000
2021/12/31,2607.HK,上海医药,0.033729452,3.8985,0.0000
2021/12/31,2611.HK,国泰海通,-0.008475754,5.5564,0.0000
2021/12/31,2618.HK,京东物流,0.136612628,0.0000,0.0000
2021/12/31,2628.HK,中国人寿,0.070237946,5.9468,0.0000
2021/12/31,2669.HK,中海物业,0.082588602,0.7739,0.0000
2021/12/31,2688.HK,新奥能源,0.023192373,1.6485,0.0000
2021/12/31,2689.HK,玖龙纸业,-0.047233296,6.2615,0.0000
2021/12/31,2727.HK,上海电气,-0.008640311,3.6210,0.0000
2021/12/31,2777.HK,富力地产,0.048719457,40.5084,0.0000
2021/12/31,2866.HK,中远海发,0.024402522,4.7352,0.0000
2021/12/31,2869.HK,绿城服务,0.029955963,2.7778,0.0000
2021/12/31,2883.HK,中海油田服务,0.054342066,3.0194,0.0000
2021/12/31,2899.HK,紫金矿业,0.001198448,1.5631,0.0000
2021/12/31,3311.HK,中国建筑国际,-0.039552266,3.7152,0.0018
2021/12/31,3319.HK,雅生活服务,0.055444256,4.7172,0.0000
2021/12/31,3320.HK,华润医药,0.041839026,3.3803,0.0000
2021/12/31,3323.HK,中国建材,0.106977872,5.9328,0.0000
2021/12/31,3328.HK,交通银行,0.013693009,8.0800,0.0000
2021/12/31,3331.HK,维达国际(退市),0.006030711,2.4737,0.0000
2021/12/31,3333.HK,中国恒大(退市),0.04612663,11.4465,0.0045
2021/12/31,3347.HK,泰格医药,0.004956016,0.3655,0.0000
2021/12/31,3360.HK,远东宏信,-0.115232639,5.2023,0.0000
2021/12/31,3380.HK,龙光集团,0.005477491,16.9463,0.0004
2021/12/31,3383.HK,雅居乐集团,-0.001283224,26.0047,0.0000
2021/12/31,3396.HK,联想控股,0.067781861,3.7897,0.0000
2021/12/31,3606.HK,福耀玻璃,0.026781485,2.2573,0.0000
2021/12/31,3618.HK,重庆农村商业银行,0.042254444,9.7006,0.0000
2021/12/31,3669.HK,永达汽车,0.10611666,5.9093,0.0035
2021/12/31,3690.HK,美团-W,-0.004116717,0.0000,0.0000
2021/12/31,3692.HK,翰森制药,0.00427697,0.4058,0.0000
2021/12/31,3759.HK,康龙化成,0.003178767,0.3044,0.0000
2021/12/31,3799.HK,达利食品(退市),0.0647272,3.9216,0.0000
2021/12/31,3808.HK,中国重汽,0.171630132,8.6667,0.0000
2021/12/31,3868.HK,信义能源,0.014560056,3.3958,0.0000
2021/12/31,3888.HK,金山软件,0.034612243,0.5839,0.0021
2021/12/31,3898.HK,时代电气,-0.002419842,0.0000,0.0000
2021/12/31,3900.HK,绿城中国,-0.012133562,3.3489,0.0000
2021/12/31,3908.HK,中金公司,-0.067785737,1.0093,0.0000
2021/12/31,3958.HK,东方证券,0.005065685,4.5241,0.0000
2021/12/31,3968.HK,招商银行,0.048899553,2.4845,0.0000
2021/12/31,3969.HK,中国通号,0.017880674,8.5182,0.0000
2021/12/31,3988.HK,中国银行,0.001658692,8.4571,0.0000
2021/12/31,3993.HK,洛阳钼业,0.005034209,0.9686,0.0000
2021/12/31,3996.HK,中国能源建设,-0.02725136,2.0694,0.0000
2021/12/31,3998.HK,波司登,0.045416982,2.7495,0.0000
2021/12/31,6030.HK,中信证券,0.019906475,2.3599,0.0000
2021/12/31,6060.HK,众安在线,0.06310661,0.0000,0.0000
2021/12/31,6066.HK,中信建投证券,-0.109040979,5.2752,0.0000
2021/12/31,6078.HK,海吉亚医疗,-0.000963588,0.2952,0.0000
2021/12/31,6088.HK,鸿腾精密,-0.012449162,0.0000,0.0000
2021/12/31,6098.HK,碧桂园服务,0.021272938,0.5692,0.0035
2021/12/31,6099.HK,招商证券,-0.07093317,7.7052,0.0000
2021/12/31,6110.HK,滔搏,0.072934304,9.3587,0.0000
2021/12/31,6158.HK,正荣地产,-0.018095544,4.0431,0.0000
2021/12/31,6160.HK,百济神州,-0.007518479,0.0000,0.0000
2021/12/31,6169.HK,宇华教育,0.130494927,4.4086,0.0000
2021/12/31,6185.HK,康希诺生物,-0.018547617,0.0000,0.0000
2021/12/31,6186.HK,中国飞鹤,0.041624664,2.8308,0.0028
2021/12/31,6606.HK,诺辉健康(退市),-0.09312082,0.0000,0.0000
2021/12/31,6618.HK,京东健康,0.008132532,0.0000,0.0000
2021/12/31,6666.HK,恒大物业,0.056413063,0.0000,0.0000
2021/12/31,6690.HK,海尔智家,0.029141327,1.3352,0.0035
2021/12/31,6699.HK,时代天使,-2.220364235,0.0000,0.0000
2021/12/31,6808.HK,高鑫零售,0.150436495,4.1534,0.0000
2021/12/31,6818.HK,中国光大银行,0.023637637,9.1343,0.0000
2021/12/31,6837.HK,海通证券(退市),-0.030006953,9.0505,0.0000
2021/12/31,6862.HK,海底捞,-0.009871171,0.1193,0.0000
2021/12/31,6865.HK,福莱特玻璃,-0.003677272,0.6414,0.0000
2021/12/31,6881.HK,中国银河,0.045651405,5.8948,0.0000
2021/12/31,6886.HK,华泰证券,-0.023044907,3.7223,0.0000
2021/12/31,6969.HK,思摩尔国际,0.00770764,0.6792,0.0000
2021/12/31,6993.HK,蓝月亮集团,0.012162943,0.9324,0.0000
2021/12/31,9633.HK,农夫山泉,0.009891417,0.3972,0.0000
2021/12/31,9858.HK,优然牧业,-0.196126173,0.0000,0.0000
2021/12/31,9869.HK,海伦司,0.206800217,0.0000,0.0000
2021/12/31,9922.HK,九毛九,0.007740576,0.2920,0.0000
2021/12/31,9923.HK,移卡,-0.001198881,0.0000,0.0000
2021/12/31,9926.HK,康方生物,-0.038590952,0.0000,0.0000
2021/12/31,9959.HK,联易融科技-W,-0.245326501,0.0000,0.0053
2021/12/31,9969.HK,诺诚健华,-0.02575532,0.0000,0.0000
2021/12/31,9990.HK,祖龙娱乐,0.030107385,0.9204,0.0023
2021/12/31,9992.HK,泡泡玛特,0.004393153,0.4081,0.0000
2021/12/31,9996.HK,沛嘉医疗-B,-0.013522989,0.0000,0.0000
2021/12/31,9997.HK,康基医疗,0.012054656,0.5542,0.0045
2021/12/31,0081.HK,中国海外宏洋集团,-0.00742299,8.7121,0.0000
2021/12/31,0189.HK,东岳集团,0.023529997,1.1513,0.0007
2021/12/31,0297.HK,中化化肥,0.017048391,2.7949,0.0000
2021/12/31,0302.HK,中手游,0.065112297,2.9935,0.0000
2021/12/31,0460.HK,四环医药,-0.05652997,3.4257,0.0116
2021/12/31,0520.HK,呷哺呷哺,0.039998664,1.0797,0.0000
2021/12/31,0552.HK,中国通信服务,0.032037319,5.1084,0.0000
2021/12/31,0576.HK,浙江沪杭甬,-0.005665217,6.0813,0.0000
2021/12/31,0631.HK,三一国际,0.025300451,1.9894,0.0000
2021/12/31,0658.HK,中国高速传动,0.030057252,0.0000,0.0000
2021/12/31,0694.HK,北京首都机场股份,-0.047843932,0.0000,0.0000
2021/12/31,0751.HK,创维集团,0.045747556,0.0000,0.0181
2021/12/31,0777.HK,网龙,0.112421046,2.7293,0.0230
2021/12/31,0799.HK,IGG,0.015295176,14.9495,0.0057
2021/12/31,0806.HK,惠理集团,0.031426077,8.7404,0.0025
2021/12/31,0819.HK,天能动力,0.02630031,4.8485,0.0000
2021/12/31,0826.HK,天工国际,0.060634588,1.8616,0.0000
2021/12/31,0855.HK,中国水务,-0.027044908,2.7728,0.0000
2021/12/31,1070.HK,TCL电子,0.041121771,5.2346,0.0000
2021/12/31,1083.HK,港华智慧能源,-0.005915484,2.2124,0.0000
2021/12/31,1117.HK,现代牧业,0.024641955,1.8550,0.0000
2021/12/31,1137.HK,香港科技探索,0.050084323,0.0000,0.0000
2021/12/31,1196.HK,伟禄集团,-0.010911948,0.0000,0.0000
2021/12/31,1302.HK,先健科技,0.008913575,0.0000,0.0000
2021/12/31,1357.HK,美图公司,-0.043933536,0.0000,0.0000
2021/12/31,1368.HK,特步国际,0.009396058,1.0769,0.0000
2021/12/31,1448.HK,福寿园,0.042013154,1.4372,0.0000
2021/12/31,1477.HK,欧康维视生物-B,-0.036879216,0.0000,0.0000
2021/12/31,1478.HK,丘钛科技,0.145605848,0.4960,0.0000
2021/12/31,1515.HK,华润医疗,0.049798915,1.9009,0.0000
2021/12/31,1521.HK,方达控股,0.001937372,0.0000,0.0000
2021/12/31,1589.HK,中国物流资产(退市),0.021989005,0.0000,0.0000
2021/12/31,1610.HK,中粮家佳康,0.057805759,10.9091,0.0000
2021/12/31,1755.HK,新城悦服务,0.053254069,2.9520,0.0035
2021/12/31,1765.HK,希教国际控股,0.002918762,2.6667,0.0000
2021/12/31,1811.HK,中广核新能源,-0.100990705,1.5221,0.0000
2021/12/31,1818.HK,招金矿业,0.043334263,0.9129,0.0000
2021/12/31,1860.HK,汇量科技,-0.002651556,0.0000,0.0044
2021/12/31,1873.HK,维亚生物,-0.02993024,0.5732,0.0053
2021/12/31,1907.HK,中国旭阳集团,-0.027836403,3.2558,0.0000
2021/12/31,1908.HK,建发国际集团,0.031756134,0.0000,0.0000
2021/12/31,1911.HK,华兴资本控股,0.023196623,3.0842,0.0036
2021/12/31,1958.HK,北京汽车,0.151756474,2.8925,0.0000
2021/12/31,1966.HK,中骏集团控股,-0.027018232,15.3439,0.0000
2021/12/31,2001.HK,新高教集团,0.037918321,5.0208,0.0029
2021/12/31,2038.HK,富智康集团,-0.019240497,0.0000,0.0150
2021/12/31,2126.HK,药明巨诺-B,-0.049268463,0.0000,0.0000
2021/12/31,2171.HK,科济药业-B,-0.166339871,0.0000,0.0000
2021/12/31,2233.HK,西部水泥,-0.018575814,10.4317,0.0000
2021/12/31,2343.HK,太平洋航运,0.014901723,0.0000,0.0000
2021/12/31,2362.HK,金川国际,0.008745502,0.0735,0.0000
2021/12/31,2616.HK,基石药业-B,-0.060382444,0.0000,0.0000
2021/12/31,2666.HK,环球医疗,-0.025219506,5.5062,0.0000
2021/12/31,3309.HK,希玛医疗,-0.01747791,0.2903,0.0000
2021/12/31,3339.HK,中国龙工,0.053229109,15.0685,0.0000
2021/12/31,3377.HK,远洋集团,0.0663164,8.3516,0.0000
2021/12/31,3738.HK,阜博集团,0.000264802,0.0000,0.0000
2021/12/31,3899.HK,中集安瑞科,0.037299335,1.2346,0.0000
2021/12/31,3913.HK,合景悠活,0.023971111,2.2813,0.0003
2021/12/31,3933.HK,联邦制药,0.076550775,2.2163,0.0048
2021/12/31,6049.HK,保利物业,0.016480968,0.8479,0.0000
2021/12/31,6055.HK,中烟香港,-0.003973934,0.2548,0.0000
2021/12/31,6855.HK,亚盛医药-B,-0.101133895,0.0000,0.0033
2021/12/31,6988.HK,乐享集团,-0.074232529,0.0000,0.0020
2021/12/31,9666.HK,金科服务,0.002717122,1.7769,0.0000
2021/12/31,9909.HK,宝龙商业,0.052873909,1.9310,0.0015
2021/12/31,9966.HK,康宁杰瑞制药-B,-0.028438124,0.0000,0.0000
2021/12/31,9995.HK,荣昌生物,-0.025760574,0.0000,0.0000
2022/12/30,0001.HK,长和,0.020592095,5.6777,0.0010
2022/12/30,0002.HK,中电控股,0.015771409,5.4434,0.0000
2022/12/30,0003.HK,香港中华煤气,0.006808681,4.7170,0.0000
2022/12/30,0004.HK,九龙仓集团,0.015194677,1.7429,0.0000
2022/12/30,0005.HK,汇丰控股,0.030421779,4.0153,0.0035
2022/12/30,0006.HK,电能实业,0.008773969,6.5965,0.0012
2022/12/30,0008.HK,电讯盈科,0.017047234,10.5256,0.0000
2022/12/30,0011.HK,恒生银行,-0.008973725,3.9291,0.0000
2022/12/30,0012.HK,恒基地产,-0.154424007,6.6055,0.0000
2022/12/30,0013.HK,和黄医药,-0.004493499,0.0000,0.0000
2022/12/30,0014.HK,希慎兴业,0.050213446,5.6917,0.0068
2022/12/30,0016.HK,新鸿基地产,0.02308651,4.6348,0.0000
2022/12/30,0017.HK,新世界发展,0.00549552,9.3636,0.0000
2022/12/30,0019.HK,太古股份公司A,0.047562723,3.7846,0.0294
2022/12/30,0020.HK,商汤-W,-0.021873884,0.0000,0.0006
2022/12/30,0027.HK,银河娱乐,-0.058302952,0.5814,0.0000
2022/12/30,0066.HK,港铁公司,-0.00402231,3.0713,0.0000
2022/12/30,0083.HK,信和置业,0.078386635,5.8402,0.0000
2022/12/30,0101.HK,恒隆地产,-0.000906891,5.1114,0.0000
2022/12/30,0123.HK,越秀地产,-0.026088812,6.9206,0.0000
2022/12/30,0135.HK,昆仑能源,0.045190905,4.5278,0.0000
2022/12/30,0136.HK,中国儒意,-0.04821854,0.0000,0.0000
2022/12/30,0144.HK,招商局港口,0.071165451,8.2168,0.0000
2022/12/30,0148.HK,建滔集团,0.077855428,12.0724,0.0000
2022/12/30,0151.HK,中国旺旺,0.054367711,8.8123,0.0010
2022/12/30,0152.HK,深圳国际,-0.062038773,10.8094,0.0000
2022/12/30,0168.HK,青岛啤酒股份,0.039873412,1.6706,0.0000
2022/12/30,0175.HK,吉利汽车,0.037066846,1.8421,0.0000
2022/12/30,0189.HK,东岳集团,-0.00598218,3.9581,0.0008
2022/12/30,0200.HK,新濠国际发展,-0.0614587,0.0000,0.0000
